"","BARRIO","FECHA","A�O_2018_PRED"
"3953","Girardot",2018-03-16,1.44554455445545
"3954","Girardot",2018-03-20,1.29501915708812
"3955","Girardot",2018-03-23,1.70756302521008
"3956","Girardot",2018-04-05,1.53308128544423
"3957","Girardot",2018-04-16,1.68449931412894
"3958","Girardot",2018-04-24,1.55613577023499
"3959","Girardot",2018-04-26,1.5068306010929
"3960","Girardot",2018-04-29,1.52686567164179
"3961","Girardot",2018-05-10,1.43214285714286
"3962","Girardot",2018-05-13,1.37707948243993
"3963","Girardot",2018-06-11,1.7037037037037
"3964","Girardot",2018-06-14,1.29501915708812
"3965","Girardot",2018-06-15,1.43214285714286
"3966","Girardot",2018-06-29,1.37707948243993
"3967","Girardot",2018-07-10,1.44578313253012
"3968","Girardot",2018-07-12,1.43214285714286
"3969","Girardot",2018-07-21,1.29501915708812
"3970","Girardot",2018-07-26,1.55613577023499
"3971","Girardot",2018-08-01,1.52686567164179
"3972","Girardot",2018-08-18,1.33213644524237
"3973","Girardot",2018-09-08,1.4375
"3974","Girardot",2018-09-25,1.37707948243993
"3975","Girardot",2018-10-14,1.65065502183406
"3976","Girardot",2018-11-02,1.29501915708812
"3977","Girardot",2018-11-03,1.7710843373494
"3978","Girardot",2018-11-06,1.52686567164179
"3979","Girardot",2018-11-30,1.84065934065934
"3980","Girardot",2018-12-03,1.29501915708812
"3981","Girardot",2018-12-14,1.33213644524237
"3982","Girardot",2018-12-19,1.42105263157895
"3983","Girardot",2018-12-22,1.44578313253012
"3984","Granada",2018-01-27,1.40789473684211
"3985","Granada",2018-04-24,1.33213644524237
"3986","Granada",2018-06-12,1.42
"3987","Granada",2018-06-13,1.44578313253012
"3988","Granada",2018-06-20,1.45011086474501
"3989","Granada",2018-09-20,1.33213644524237
"3990","Granada",2018-09-21,1.33213644524237
"3991","Granada",2018-10-12,1.65121412803532
"3992","Granada",2018-11-28,1.33213644524237
"3993","Granizal",2018-03-04,1.52686567164179
"3994","Granizal",2018-03-18,1.29501915708812
"3995","Granizal",2018-08-06,1.37707948243993
"3996","Granizal",2018-10-06,1.33213644524237
"3997","Guayabal",2018-01-02,1.57963446475196
"3998","Guayabal",2018-01-05,1.8740157480315
"3999","Guayabal",2018-01-07,1.50955414012739
"4000","Guayabal",2018-01-12,1.43214285714286
"4001","Guayabal",2018-01-17,1.44554455445545
"4002","Guayabal",2018-01-18,1.75985663082437
"4003","Guayabal",2018-01-19,1.91162790697674
"4004","Guayabal",2018-01-22,1.42105263157895
"4005","Guayabal",2018-01-25,2.01156069364162
"4006","Guayabal",2018-01-30,2.25414364640884
"4007","Guayabal",2018-02-02,1.88571428571429
"4008","Guayabal",2018-02-03,1.5068306010929
"4009","Guayabal",2018-02-06,1.83617747440273
"4010","Guayabal",2018-02-07,1.64950980392157
"4011","Guayabal",2018-02-09,1.68075117370892
"4012","Guayabal",2018-02-11,2.17435897435897
"4013","Guayabal",2018-02-12,2.32824427480916
"4014","Guayabal",2018-02-13,1.37707948243993
"4015","Guayabal",2018-02-15,1.42
"4016","Guayabal",2018-02-16,2.03846153846154
"4017","Guayabal",2018-02-17,2.2020725388601
"4018","Guayabal",2018-02-21,2.02430555555556
"4019","Guayabal",2018-02-23,1.63694267515924
"4020","Guayabal",2018-03-02,1.33213644524237
"4021","Guayabal",2018-03-06,1.7037037037037
"4022","Guayabal",2018-03-07,2
"4023","Guayabal",2018-03-08,1.62244897959184
"4024","Guayabal",2018-03-09,1.6984126984127
"4025","Guayabal",2018-03-13,1.52686567164179
"4026","Guayabal",2018-03-14,1.5068306010929
"4027","Guayabal",2018-03-15,1.45625
"4028","Guayabal",2018-03-16,1.35862068965517
"4029","Guayabal",2018-03-18,1.76872964169381
"4030","Guayabal",2018-03-20,1.50367107195301
"4031","Guayabal",2018-03-21,1.94495412844037
"4032","Guayabal",2018-03-22,1.68449931412894
"4033","Guayabal",2018-04-02,1.5546218487395
"4034","Guayabal",2018-04-03,1.61818181818182
"4035","Guayabal",2018-04-04,1.33213644524237
"4036","Guayabal",2018-04-06,2.195
"4037","Guayabal",2018-04-10,2.02390438247012
"4038","Guayabal",2018-04-18,1.87943262411348
"4039","Guayabal",2018-04-21,1.69907407407407
"4040","Guayabal",2018-04-30,2.08849557522124
"4041","Guayabal",2018-05-02,1.68075117370892
"4042","Guayabal",2018-05-04,1.8256880733945
"4043","Guayabal",2018-05-07,1.96907216494845
"4044","Guayabal",2018-05-08,1.85314685314685
"4045","Guayabal",2018-05-11,1.45625
"4046","Guayabal",2018-05-12,1.95979899497487
"4047","Guayabal",2018-05-18,1.58333333333333
"4048","Guayabal",2018-05-19,2.02919708029197
"4049","Guayabal",2018-05-21,1.81512605042017
"4050","Guayabal",2018-05-22,2.05691056910569
"4051","Guayabal",2018-05-23,2.06611570247934
"4052","Guayabal",2018-05-25,2.01785714285714
"4053","Guayabal",2018-05-28,1.35862068965517
"4054","Guayabal",2018-05-29,1.42
"4055","Guayabal",2018-05-31,1.50955414012739
"4056","Guayabal",2018-06-02,1.40789473684211
"4057","Guayabal",2018-06-03,1.74622356495468
"4058","Guayabal",2018-06-05,1.56583629893238
"4059","Guayabal",2018-06-07,1.85975609756098
"4060","Guayabal",2018-06-12,2.03587443946188
"4061","Guayabal",2018-06-14,1.87378640776699
"4062","Guayabal",2018-06-15,1.79761904761905
"4063","Guayabal",2018-06-16,2.17435897435897
"4064","Guayabal",2018-06-17,1.88028169014085
"4065","Guayabal",2018-06-18,1.5546218487395
"4066","Guayabal",2018-06-22,1.43214285714286
"4067","Guayabal",2018-06-30,1.55613577023499
"4068","Guayabal",2018-07-05,1.83617747440273
"4069","Guayabal",2018-07-06,1.86754966887417
"4070","Guayabal",2018-07-09,1.87937743190661
"4071","Guayabal",2018-07-12,1.71746031746032
"4072","Guayabal",2018-07-14,2.28169014084507
"4073","Guayabal",2018-07-18,1.88537549407115
"4074","Guayabal",2018-07-19,1.64950980392157
"4075","Guayabal",2018-07-20,1.52686567164179
"4076","Guayabal",2018-07-25,1.96498054474708
"4077","Guayabal",2018-07-26,2.28712871287129
"4078","Guayabal",2018-07-27,1.76847290640394
"4079","Guayabal",2018-07-28,2.38732394366197
"4080","Guayabal",2018-07-30,1.86131386861314
"4081","Guayabal",2018-08-01,1.53308128544423
"4082","Guayabal",2018-08-06,1.9527027027027
"4083","Guayabal",2018-08-08,2.13939393939394
"4084","Guayabal",2018-08-10,2.02094240837696
"4085","Guayabal",2018-08-11,1.87943262411348
"4086","Guayabal",2018-08-14,1.45011086474501
"4087","Guayabal",2018-08-17,2.11206896551724
"4088","Guayabal",2018-08-18,2.25414364640884
"4089","Guayabal",2018-08-24,1.92946058091286
"4090","Guayabal",2018-08-25,2.49152542372881
"4091","Guayabal",2018-08-26,2.06666666666667
"4092","Guayabal",2018-08-30,1.64950980392157
"4093","Guayabal",2018-08-31,1.80519480519481
"4094","Guayabal",2018-09-01,2.03603603603604
"4095","Guayabal",2018-09-04,1.66666666666667
"4096","Guayabal",2018-09-06,1.76872964169381
"4097","Guayabal",2018-09-11,2.05691056910569
"4098","Guayabal",2018-09-12,1.98529411764706
"4099","Guayabal",2018-09-14,1.83617747440273
"4100","Guayabal",2018-09-15,2.31137724550898
"4101","Guayabal",2018-09-18,2.39805825242718
"4102","Guayabal",2018-09-19,1.43214285714286
"4103","Guayabal",2018-09-20,2.14173228346457
"4104","Guayabal",2018-09-21,1.5068306010929
"4105","Guayabal",2018-09-25,1.97222222222222
"4106","Guayabal",2018-09-26,1.70780399274047
"4107","Guayabal",2018-09-28,1.40789473684211
"4108","Guayabal",2018-10-01,2.45535714285714
"4109","Guayabal",2018-10-02,1.57943925233645
"4110","Guayabal",2018-10-03,2.37037037037037
"4111","Guayabal",2018-10-05,2.23423423423423
"4112","Guayabal",2018-10-09,1.96907216494845
"4113","Guayabal",2018-10-11,1.67159763313609
"4114","Guayabal",2018-10-12,1.53308128544423
"4115","Guayabal",2018-10-13,1.65886287625418
"4116","Guayabal",2018-10-16,1.55417956656347
"4117","Guayabal",2018-10-19,1.57943925233645
"4118","Guayabal",2018-10-23,1.8256880733945
"4119","Guayabal",2018-10-24,1.74622356495468
"4120","Guayabal",2018-10-25,1.67241379310345
"4121","Guayabal",2018-10-26,1.68249258160237
"4122","Guayabal",2018-10-28,2.2
"4123","Guayabal",2018-10-29,2.21428571428571
"4124","Guayabal",2018-10-30,1.55613577023499
"4125","Guayabal",2018-10-31,2.21481481481481
"4126","Guayabal",2018-11-07,1.71746031746032
"4127","Guayabal",2018-11-13,1.43214285714286
"4128","Guayabal",2018-11-14,2.21774193548387
"4129","Guayabal",2018-11-15,2.09803921568627
"4130","Guayabal",2018-11-16,1.7037037037037
"4131","Guayabal",2018-11-17,1.92946058091286
"4132","Guayabal",2018-11-20,1.40789473684211
"4133","Guayabal",2018-11-21,1.42
"4134","Guayabal",2018-11-23,2.54237288135593
"4135","Guayabal",2018-11-24,2.18260869565217
"4136","Guayabal",2018-11-26,1.70780399274047
"4137","Guayabal",2018-11-29,1.59808612440191
"4138","Guayabal",2018-12-03,1.56583629893238
"4139","Guayabal",2018-12-06,1.42105263157895
"4140","Guayabal",2018-12-07,1.87937743190661
"4141","Guayabal",2018-12-10,1.65886287625418
"4142","Guayabal",2018-12-12,1.43214285714286
"4143","Guayabal",2018-12-15,1.93865030674847
"4144","Guayabal",2018-12-16,2.0375
"4145","Guayabal",2018-12-18,2.2734375
"4146","Guayabal",2018-12-20,2.43434343434343
"4147","Guayabal",2018-12-22,1.68449931412894
"4148","Guayabal",2018-12-29,1.84065934065934
"4149","Guayabal",2018-12-31,1.45625
"4150","Guayaquil",2018-01-02,1.46534653465347
"4151","Guayaquil",2018-01-04,2.17948717948718
"4152","Guayaquil",2018-01-05,1.61818181818182
"4153","Guayaquil",2018-01-10,2.1304347826087
"4154","Guayaquil",2018-01-11,1.44578313253012
"4155","Guayaquil",2018-01-16,2.35652173913043
"4156","Guayaquil",2018-01-17,2.07563025210084
"4157","Guayaquil",2018-01-19,1.81481481481481
"4158","Guayaquil",2018-01-20,1.93048128342246
"4159","Guayaquil",2018-01-23,1.68994413407821
"4160","Guayaquil",2018-01-24,1.87593984962406
"4161","Guayaquil",2018-01-25,2
"4162","Guayaquil",2018-01-27,2.40972222222222
"4163","Guayaquil",2018-01-29,1.92452830188679
"4164","Guayaquil",2018-01-30,1.68994413407821
"4165","Guayaquil",2018-01-31,2.57718120805369
"4166","Guayaquil",2018-02-01,1.68994413407821
"4167","Guayaquil",2018-02-02,2.00900900900901
"4168","Guayaquil",2018-02-03,2.28925619834711
"4169","Guayaquil",2018-02-04,2.275
"4170","Guayaquil",2018-02-07,1.58333333333333
"4171","Guayaquil",2018-02-08,1.44554455445545
"4172","Guayaquil",2018-02-09,2.56190476190476
"4173","Guayaquil",2018-02-10,2.53535353535354
"4174","Guayaquil",2018-02-13,2.1304347826087
"4175","Guayaquil",2018-02-15,1.44578313253012
"4176","Guayaquil",2018-02-16,2.04663212435233
"4177","Guayaquil",2018-02-17,2.01156069364162
"4178","Guayaquil",2018-02-19,2.5
"4179","Guayaquil",2018-02-20,2.1980198019802
"4180","Guayaquil",2018-02-22,2.1875
"4181","Guayaquil",2018-02-24,2.31137724550898
"4182","Guayaquil",2018-02-26,1.78275862068966
"4183","Guayaquil",2018-02-28,2.25423728813559
"4184","Guayaquil",2018-03-01,2.14173228346457
"4185","Guayaquil",2018-03-02,2.0948275862069
"4186","Guayaquil",2018-03-03,1.96907216494845
"4187","Guayaquil",2018-03-05,2.41880341880342
"4188","Guayaquil",2018-03-06,1.87076923076923
"4189","Guayaquil",2018-03-07,2.21481481481481
"4190","Guayaquil",2018-03-08,1.72151898734177
"4191","Guayaquil",2018-03-10,2.43564356435644
"4192","Guayaquil",2018-03-12,1.76872964169381
"4193","Guayaquil",2018-03-13,1.9746835443038
"4194","Guayaquil",2018-03-14,2.0375
"4195","Guayaquil",2018-03-16,1.59808612440191
"4196","Guayaquil",2018-03-17,2.60902255639098
"4197","Guayaquil",2018-03-19,1.51923076923077
"4198","Guayaquil",2018-03-20,1.52686567164179
"4199","Guayaquil",2018-03-21,2.03891050583658
"4200","Guayaquil",2018-03-23,1.79411764705882
"4201","Guayaquil",2018-03-26,2.04487179487179
"4202","Guayaquil",2018-04-02,1.52686567164179
"4203","Guayaquil",2018-04-05,2.06015037593985
"4204","Guayaquil",2018-04-06,2.42222222222222
"4205","Guayaquil",2018-04-07,2.33009708737864
"4206","Guayaquil",2018-04-08,2.40594059405941
"4207","Guayaquil",2018-04-09,2.03448275862069
"4208","Guayaquil",2018-04-10,2.3859649122807
"4209","Guayaquil",2018-04-11,2.34074074074074
"4210","Guayaquil",2018-04-12,2.26442307692308
"4211","Guayaquil",2018-04-13,2.53846153846154
"4212","Guayaquil",2018-04-16,1.80519480519481
"4213","Guayaquil",2018-04-17,1.56583629893238
"4214","Guayaquil",2018-04-18,1.65829145728643
"4215","Guayaquil",2018-04-19,1.81714285714286
"4216","Guayaquil",2018-04-20,2.45985401459854
"4217","Guayaquil",2018-04-24,2.3109243697479
"4218","Guayaquil",2018-04-25,2.25217391304348
"4219","Guayaquil",2018-04-26,2.12
"4220","Guayaquil",2018-04-27,1.88832487309645
"4221","Guayaquil",2018-05-02,2.50909090909091
"4222","Guayaquil",2018-05-03,1.97230769230769
"4223","Guayaquil",2018-05-08,2.2
"4224","Guayaquil",2018-05-09,2.31851851851852
"4225","Guayaquil",2018-05-10,1.86131386861314
"4226","Guayaquil",2018-05-13,2.61904761904762
"4227","Guayaquil",2018-05-17,1.5546218487395
"4228","Guayaquil",2018-05-18,2.24576271186441
"4229","Guayaquil",2018-05-19,2.58415841584158
"4230","Guayaquil",2018-05-20,2.14229249011858
"4231","Guayaquil",2018-05-22,2.13422818791946
"4232","Guayaquil",2018-05-23,2.32824427480916
"4233","Guayaquil",2018-05-24,1.53308128544423
"4234","Guayaquil",2018-05-25,2.79646017699115
"4235","Guayaquil",2018-05-30,2.1304347826087
"4236","Guayaquil",2018-05-31,1.67241379310345
"4237","Guayaquil",2018-06-02,1.40789473684211
"4238","Guayaquil",2018-06-06,2.21830985915493
"4239","Guayaquil",2018-06-07,2.2463768115942
"4240","Guayaquil",2018-06-08,2.42657342657343
"4241","Guayaquil",2018-06-09,2.09701492537313
"4242","Guayaquil",2018-06-12,1.82876712328767
"4243","Guayaquil",2018-06-13,2.10204081632653
"4244","Guayaquil",2018-06-14,2.149377593361
"4245","Guayaquil",2018-06-16,2.60902255639098
"4246","Guayaquil",2018-06-17,2.53174603174603
"4247","Guayaquil",2018-06-18,1.98492462311558
"4248","Guayaquil",2018-06-20,2.14678899082569
"4249","Guayaquil",2018-06-21,2.15934065934066
"4250","Guayaquil",2018-06-22,2.26136363636364
"4251","Guayaquil",2018-06-27,1.98290598290598
"4252","Guayaquil",2018-06-29,1.98181818181818
"4253","Guayaquil",2018-07-04,2.20673076923077
"4254","Guayaquil",2018-07-05,1.59808612440191
"4255","Guayaquil",2018-07-06,2.31468531468531
"4256","Guayaquil",2018-07-09,2.40875912408759
"4257","Guayaquil",2018-07-11,1.93865030674847
"4258","Guayaquil",2018-07-16,2.21710526315789
"4259","Guayaquil",2018-07-17,1.77160493827161
"4260","Guayaquil",2018-07-19,2.18947368421053
"4261","Guayaquil",2018-07-21,2
"4262","Guayaquil",2018-07-24,2.14655172413793
"4263","Guayaquil",2018-07-26,1.68075117370892
"4264","Guayaquil",2018-07-29,2.075
"4265","Guayaquil",2018-07-30,2.00980392156863
"4266","Guayaquil",2018-07-31,2.12385321100917
"4267","Guayaquil",2018-08-01,2.17006802721088
"4268","Guayaquil",2018-08-02,2.28859060402685
"4269","Guayaquil",2018-08-03,1.70756302521008
"4270","Guayaquil",2018-08-04,2.25
"4271","Guayaquil",2018-08-06,2.375
"4272","Guayaquil",2018-08-08,1.98492462311558
"4273","Guayaquil",2018-08-11,2.16447368421053
"4274","Guayaquil",2018-08-12,2.10699588477366
"4275","Guayaquil",2018-08-13,1.87937743190661
"4276","Guayaquil",2018-08-15,1.84172661870504
"4277","Guayaquil",2018-08-16,2
"4278","Guayaquil",2018-08-18,1.74622356495468
"4279","Guayaquil",2018-08-22,2.02094240837696
"4280","Guayaquil",2018-08-23,1.93150684931507
"4281","Guayaquil",2018-08-24,1.68075117370892
"4282","Guayaquil",2018-08-25,2.31851851851852
"4283","Guayaquil",2018-08-26,2.32456140350877
"4284","Guayaquil",2018-08-28,2.08928571428571
"4285","Guayaquil",2018-08-29,2.45901639344262
"4286","Guayaquil",2018-09-01,2.20645161290323
"4287","Guayaquil",2018-09-04,1.85975609756098
"4288","Guayaquil",2018-09-05,1.70780399274047
"4289","Guayaquil",2018-09-07,1.65121412803532
"4290","Guayaquil",2018-09-08,2.04294478527607
"4291","Guayaquil",2018-09-11,1.71746031746032
"4292","Guayaquil",2018-09-12,2.01047120418848
"4293","Guayaquil",2018-09-14,2.59398496240602
"4294","Guayaquil",2018-09-15,2.12844036697248
"4295","Guayaquil",2018-09-19,2.10204081632653
"4296","Guayaquil",2018-09-20,2.05
"4297","Guayaquil",2018-09-21,2.39
"4298","Guayaquil",2018-09-24,1.66666666666667
"4299","Guayaquil",2018-09-26,1.94642857142857
"4300","Guayaquil",2018-09-27,2.10373443983402
"4301","Guayaquil",2018-09-28,2.36
"4302","Guayaquil",2018-09-29,2.375
"4303","Guayaquil",2018-10-01,2.62043795620438
"4304","Guayaquil",2018-10-03,2.18536585365854
"4305","Guayaquil",2018-10-04,1.72727272727273
"4306","Guayaquil",2018-10-09,1.80519480519481
"4307","Guayaquil",2018-10-10,1.79761904761905
"4308","Guayaquil",2018-10-12,1.67159763313609
"4309","Guayaquil",2018-10-13,1.94017094017094
"4310","Guayaquil",2018-10-17,1.9527027027027
"4311","Guayaquil",2018-10-18,2.32110091743119
"4312","Guayaquil",2018-10-20,2.10243902439024
"4313","Guayaquil",2018-10-23,2.03891050583658
"4314","Guayaquil",2018-10-24,2.17808219178082
"4315","Guayaquil",2018-10-29,2.48951048951049
"4316","Guayaquil",2018-10-30,2.00529100529101
"4317","Guayaquil",2018-10-31,2.11052631578947
"4318","Guayaquil",2018-11-01,2.37383177570093
"4319","Guayaquil",2018-11-02,2.4957264957265
"4320","Guayaquil",2018-11-03,1.97222222222222
"4321","Guayaquil",2018-11-08,2.01156069364162
"4322","Guayaquil",2018-11-09,1.81481481481481
"4323","Guayaquil",2018-11-10,2.25735294117647
"4324","Guayaquil",2018-11-14,1.85882352941176
"4325","Guayaquil",2018-11-15,2.32824427480916
"4326","Guayaquil",2018-11-16,2.23636363636364
"4327","Guayaquil",2018-11-17,1.99449035812672
"4328","Guayaquil",2018-11-21,2.65384615384615
"4329","Guayaquil",2018-11-22,1.5197628458498
"4330","Guayaquil",2018-11-23,2.31578947368421
"4331","Guayaquil",2018-11-25,2.21710526315789
"4332","Guayaquil",2018-11-27,2.33606557377049
"4333","Guayaquil",2018-11-28,2.15740740740741
"4334","Guayaquil",2018-11-29,1.43214285714286
"4335","Guayaquil",2018-12-01,1.99674267100977
"4336","Guayaquil",2018-12-02,2.14655172413793
"4337","Guayaquil",2018-12-04,2.06707317073171
"4338","Guayaquil",2018-12-05,2.5
"4339","Guayaquil",2018-12-06,2.7047619047619
"4340","Guayaquil",2018-12-09,2.56302521008403
"4341","Guayaquil",2018-12-12,2.23636363636364
"4342","Guayaquil",2018-12-13,1.55892255892256
"4343","Guayaquil",2018-12-15,2.27131782945736
"4344","Guayaquil",2018-12-18,2.43195266272189
"4345","Guayaquil",2018-12-19,2.56603773584906
"4346","Guayaquil",2018-12-20,1.68994413407821
"4347","Guayaquil",2018-12-21,2.2020725388601
"4348","Guayaquil",2018-12-22,2.575
"4349","Guayaquil",2018-12-23,2.24358974358974
"4350","Guayaquil",2018-12-24,2.41880341880342
"4351","Guayaquil",2018-12-27,1.88571428571429
"4352","Héctor Abad Gómez",2018-01-10,1.37707948243993
"4353","Héctor Abad Gómez",2018-01-21,1.42
"4354","Héctor Abad Gómez",2018-02-03,1.37707948243993
"4355","Héctor Abad Gómez",2018-02-08,1.50367107195301
"4356","Héctor Abad Gómez",2018-02-11,1.33213644524237
"4357","Héctor Abad Gómez",2018-02-22,1.35862068965517
"4358","Héctor Abad Gómez",2018-02-24,1.33213644524237
"4359","Héctor Abad Gómez",2018-02-25,1.8159509202454
"4360","Héctor Abad Gómez",2018-03-09,1.62244897959184
"4361","Héctor Abad Gómez",2018-03-11,1.43214285714286
"4362","Héctor Abad Gómez",2018-03-28,2.10204081632653
"4363","Héctor Abad Gómez",2018-03-31,1.37707948243993
"4364","Héctor Abad Gómez",2018-04-10,1.67241379310345
"4365","Héctor Abad Gómez",2018-04-21,1.35862068965517
"4366","Héctor Abad Gómez",2018-04-25,1.5546218487395
"4367","Héctor Abad Gómez",2018-05-17,1.5546218487395
"4368","Héctor Abad Gómez",2018-05-24,1.37707948243993
"4369","Héctor Abad Gómez",2018-05-29,1.70756302521008
"4370","Héctor Abad Gómez",2018-06-03,1.45625
"4371","Héctor Abad Gómez",2018-06-05,1.29501915708812
"4372","Héctor Abad Gómez",2018-06-23,1.50955414012739
"4373","Héctor Abad Gómez",2018-07-09,1.44554455445545
"4374","Héctor Abad Gómez",2018-07-18,1.33213644524237
"4375","Héctor Abad Gómez",2018-07-19,1.44578313253012
"4376","Héctor Abad Gómez",2018-07-21,1.52686567164179
"4377","Héctor Abad Gómez",2018-08-08,1.33213644524237
"4378","Héctor Abad Gómez",2018-08-16,1.42105263157895
"4379","Héctor Abad Gómez",2018-08-24,1.29501915708812
"4380","Héctor Abad Gómez",2018-08-28,1.4375
"4381","Héctor Abad Gómez",2018-09-06,1.46534653465347
"4382","Héctor Abad Gómez",2018-09-18,1.33213644524237
"4383","Héctor Abad Gómez",2018-09-19,1.68449931412894
"4384","Héctor Abad Gómez",2018-09-20,1.55892255892256
"4385","Héctor Abad Gómez",2018-10-04,1.50367107195301
"4386","Héctor Abad Gómez",2018-10-08,1.43214285714286
"4387","Héctor Abad Gómez",2018-10-13,1.45625
"4388","Héctor Abad Gómez",2018-10-20,1.62244897959184
"4389","Héctor Abad Gómez",2018-10-27,1.5546218487395
"4390","Héctor Abad Gómez",2018-11-27,1.29501915708812
"4391","Héctor Abad Gómez",2018-12-01,1.61818181818182
"4392","Héctor Abad Gómez",2018-12-17,1.50367107195301
"4393","Héctor Abad Gómez",2018-12-24,1.37707948243993
"4394","Jardín Botánico",2018-12-22,1.33213644524237
"4395","Jesús Nazareno",2018-01-06,1.40789473684211
"4396","Jesús Nazareno",2018-01-13,1.62244897959184
"4397","Jesús Nazareno",2018-01-17,1.5197628458498
"4398","Jesús Nazareno",2018-01-18,1.45625
"4399","Jesús Nazareno",2018-01-19,1.29501915708812
"4400","Jesús Nazareno",2018-01-20,1.67987804878049
"4401","Jesús Nazareno",2018-01-24,2.04294478527607
"4402","Jesús Nazareno",2018-01-27,1.5546218487395
"4403","Jesús Nazareno",2018-01-29,1.86131386861314
"4404","Jesús Nazareno",2018-02-01,1.45625
"4405","Jesús Nazareno",2018-02-04,1.45625
"4406","Jesús Nazareno",2018-02-06,1.7037037037037
"4407","Jesús Nazareno",2018-02-07,1.8256880733945
"4408","Jesús Nazareno",2018-02-09,1.33213644524237
"4409","Jesús Nazareno",2018-02-13,1.65065502183406
"4410","Jesús Nazareno",2018-02-14,2.01666666666667
"4411","Jesús Nazareno",2018-02-16,1.65886287625418
"4412","Jesús Nazareno",2018-02-18,1.82819383259912
"4413","Jesús Nazareno",2018-02-19,1.76872964169381
"4414","Jesús Nazareno",2018-02-25,1.81714285714286
"4415","Jesús Nazareno",2018-03-01,1.44578313253012
"4416","Jesús Nazareno",2018-03-03,1.84705882352941
"4417","Jesús Nazareno",2018-03-04,1.65065502183406
"4418","Jesús Nazareno",2018-03-05,1.7710843373494
"4419","Jesús Nazareno",2018-03-08,1.58333333333333
"4420","Jesús Nazareno",2018-03-09,1.87943262411348
"4421","Jesús Nazareno",2018-03-10,1.6984126984127
"4422","Jesús Nazareno",2018-03-13,1.37707948243993
"4423","Jesús Nazareno",2018-03-22,1.91275167785235
"4424","Jesús Nazareno",2018-03-25,2
"4425","Jesús Nazareno",2018-03-26,1.82464454976303
"4426","Jesús Nazareno",2018-03-28,2.0375
"4427","Jesús Nazareno",2018-03-29,2
"4428","Jesús Nazareno",2018-03-30,1.59808612440191
"4429","Jesús Nazareno",2018-03-31,2.11052631578947
"4430","Jesús Nazareno",2018-04-01,1.43214285714286
"4431","Jesús Nazareno",2018-04-02,1.33213644524237
"4432","Jesús Nazareno",2018-04-03,1.44578313253012
"4433","Jesús Nazareno",2018-04-06,1.57943925233645
"4434","Jesús Nazareno",2018-04-11,1.80519480519481
"4435","Jesús Nazareno",2018-04-12,1.4375
"4436","Jesús Nazareno",2018-04-16,1.33213644524237
"4437","Jesús Nazareno",2018-04-19,1.83617747440273
"4438","Jesús Nazareno",2018-04-20,1.5068306010929
"4439","Jesús Nazareno",2018-04-22,2
"4440","Jesús Nazareno",2018-04-24,1.62244897959184
"4441","Jesús Nazareno",2018-04-28,1.29501915708812
"4442","Jesús Nazareno",2018-04-29,2.35454545454545
"4443","Jesús Nazareno",2018-05-04,1.75328083989501
"4444","Jesús Nazareno",2018-05-05,1.79710144927536
"4445","Jesús Nazareno",2018-05-09,1.9527027027027
"4446","Jesús Nazareno",2018-05-10,1.45625
"4447","Jesús Nazareno",2018-05-12,2.37593984962406
"4448","Jesús Nazareno",2018-05-13,1.87378640776699
"4449","Jesús Nazareno",2018-05-15,1.37707948243993
"4450","Jesús Nazareno",2018-05-16,1.68449931412894
"4451","Jesús Nazareno",2018-05-19,1.8952380952381
"4452","Jesús Nazareno",2018-05-26,2.24778761061947
"4453","Jesús Nazareno",2018-06-01,1.56583629893238
"4454","Jesús Nazareno",2018-06-03,1.78275862068966
"4455","Jesús Nazareno",2018-06-05,1.57943925233645
"4456","Jesús Nazareno",2018-06-08,1.5546218487395
"4457","Jesús Nazareno",2018-06-09,1.46534653465347
"4458","Jesús Nazareno",2018-06-19,1.7037037037037
"4459","Jesús Nazareno",2018-06-23,1.5068306010929
"4460","Jesús Nazareno",2018-06-24,1.70780399274047
"4461","Jesús Nazareno",2018-06-27,1.82658959537572
"4462","Jesús Nazareno",2018-07-07,1.40789473684211
"4463","Jesús Nazareno",2018-07-09,1.45625
"4464","Jesús Nazareno",2018-07-10,1.44578313253012
"4465","Jesús Nazareno",2018-07-16,1.98290598290598
"4466","Jesús Nazareno",2018-07-17,2.03821656050955
"4467","Jesús Nazareno",2018-07-18,1.71746031746032
"4468","Jesús Nazareno",2018-07-19,1.57963446475196
"4469","Jesús Nazareno",2018-07-21,1.88571428571429
"4470","Jesús Nazareno",2018-07-25,1.44554455445545
"4471","Jesús Nazareno",2018-07-26,1.61818181818182
"4472","Jesús Nazareno",2018-07-27,1.35862068965517
"4473","Jesús Nazareno",2018-07-29,1.5068306010929
"4474","Jesús Nazareno",2018-08-01,2.03603603603604
"4475","Jesús Nazareno",2018-08-02,2.19512195121951
"4476","Jesús Nazareno",2018-08-03,1.99280575539568
"4477","Jesús Nazareno",2018-08-04,2.24817518248175
"4478","Jesús Nazareno",2018-08-05,1.43214285714286
"4479","Jesús Nazareno",2018-08-06,2.2047619047619
"4480","Jesús Nazareno",2018-08-10,1.99683544303797
"4481","Jesús Nazareno",2018-08-11,1.50955414012739
"4482","Jesús Nazareno",2018-08-12,1.44554455445545
"4483","Jesús Nazareno",2018-08-13,1.65886287625418
"4484","Jesús Nazareno",2018-08-14,1.93962264150943
"4485","Jesús Nazareno",2018-08-16,1.81481481481481
"4486","Jesús Nazareno",2018-08-17,1.58333333333333
"4487","Jesús Nazareno",2018-08-19,2.09219858156028
