"","MES","BARRIO","A�O_2018_PRED"
"682","05","Los Naranjos",1.33213644524237
"683","05","Los Pinos",6.40946112270314
"684","05","Manila",18.5787979197193
"685","05","Manrique Central No. 1",9.71359931678958
"686","05","Manrique Central No. 2",4.19014204682949
"687","05","Manrique Oriental",8.82227257209278
"688","05","Miraflores",3.96711779661617
"689","05","Miranda",10.1659897548301
"690","05","Moravia",7.06430171571166
"691","05","Moscú No. 2",1.45625
"692","05","Naranjal",39.138109965734
"693","05","Oleoducto",1.37707948243993
"694","05","Parque Juan Pablo II",1.43214285714286
"695","05","Patio Bonito",4.00423508477042
"696","05","Pedregal",1.40789473684211
"697","05","Perpetuo Socorro",45.2425517977135
"698","05","Picacho",3.49082007343941
"699","05","Prado",15.7339453811073
"700","05","Robledo",5.04766122035859
"701","05","Rosales",10.0845651262013
"702","05","San Benito",31.2470562976126
"703","05","San Bernardo",7.17168973888768
"704","05","San Diego",44.1759864055501
"705","05","San Germán",4.08629541012222
"706","05","San Isidro",10.218994353744
"707","05","San Javier No.1",7.17113438878413
"708","05","San Joaquín",4.56784844054581
"709","05","San Martín de Porres",4.33587052362083
"710","05","San Miguel",7.2825620854225
"711","05","San Pedro",7.67213533679389
"712","05","Santa Fé",39.9223023042613
"713","05","Santa Mónica",1.5546218487395
"714","05","Santa María de los Ángeles",4.92328398814694
"715","05","Santa Teresita",1.33213644524237
"716","05","Santander",1.29501915708812
"717","05","Sevilla",12.9552104328791
"718","05","Sucre",5.09240858505564
"719","05","Suramericana",15.6448167787283
"720","05","Tenche",5.88496008247048
"721","05","Terminal de Transporte",36.3712264614513
"722","05","Toscana",6.84432892356461
"723","05","Tricentenario",5.62177858439201
"724","05","Trinidad",2.66427289048474
"725","05","Universidad de Antioquia",5.90746695590065
"726","05","Universidad Nacional",19.4348141140425
"727","05","Versalles No. 1",1.40789473684211
"728","05","Villa Carlota",29.4311466661667
"729","05","Villa del Socorro",1.43214285714286
"730","05","Villa Flora",2.85214285714286
"731","05","Villa Hermosa",2.7092159276823
"732","05","Villa Nueva",36.411840453095
"733","05","Villatina",1.43214285714286
"734","06","Alejandría",4.04917812196797
"735","06","Alejandro Echavarría",4.64155725984661
"736","06","Alfonso López",3.17433347147396
"737","06","Altamira",4.66013185349454
"738","06","Altavista",1.29501915708812
"739","06","Aranjuez",1.29501915708812
"740","06","Asomadera No. 1",1.52686567164179
"741","06","Asomadera No. 2",1.43214285714286
"742","06","Aures No. 2",2.72716201423098
"743","06","Aures No.1",4.33980494407804
"744","06","Barrio Caicedo",4.15499906021242
"745","06","Barrio Colón",47.1622454825619
"746","06","Barrio Colombia",3.02845562922892
"747","06","Belén",18.160194741514
"748","06","Belalcázar",3.00040498126962
"749","06","Bello Horizonte",1.43214285714286
"750","06","Berlin",3.4747880410531
"751","06","Bolivariana",1.35862068965517
"752","06","Bomboná No. 1",10.8007653913417
"753","06","Boston",17.0164530363748
"754","06","Boyacá",1.58333333333333
"755","06","Brasilia",1.7037037037037
"756","06","Buenos Aires",5.97081614916624
"757","06","Córdoba",1.37707948243993
"758","06","Cabecera San Antonio de Prado",25.3189744344753
"759","06","Cabecera Urbana San Cristobal",2.80922233958278
"760","06","Calasanz",3.06157879656887
"761","06","Calasanz Parte Alta",1.37707948243993
"762","06","Calle Nueva",14.87581340568
"763","06","Campo Alegre",1.50367107195301
"764","06","Campo Amor",44.3768419715251
"765","06","Campo Valdés No. 1",5.80992625795257
"766","06","Campo Valdés No. 2",4.42502391870309
"767","06","Caribe",54.5134529763923
"768","06","Carlos E. Restrepo",40.4161934437716
"769","06","Castilla",34.9926419982831
"770","06","Castropol",6.10042105321852
"771","06","Cerro Nutibara",6.9385460079491
"772","06","Corazón de Jesús",22.1771491662003
"773","06","Cristo Rey",22.8286935837814
"774","06","Cuarta Brigada",8.87498639811001
"775","06","Cucaracho",3.0048038137147
"776","06","Diego Echavarría",1.29501915708812
"777","06","Doce de Octubre No.1",1.29501915708812
"778","06","El Chagualo",16.1175028232262
"779","06","El Diamante",1.33213644524237
"780","06","El Estadio",4.27338973411062
"781","06","El Nogal-Los Almendros",1.33213644524237
"782","06","El Pinal",1.33213644524237
"783","06","El Poblado",12.5946801152611
"784","06","El Progreso",22.731405056291
"785","06","El Rincón",8.60459720622526
"786","06","El Salvador",2.75213644524237
"787","06","El Tesoro",7.11950570107799
"788","06","El Velódromo",4.46172199008994
"789","06","Enciso",1.45625
"790","06","Estación Villa",5.8700391063068
"791","06","Fátima",8.95567289512437
"792","06","Facultad de Minas U. Nacional",7.9104946652017
"793","06","Florida Nueva",6.86307892356461
"794","06","Francisco Antonio Zea",2.75415896487985
"795","06","Girardot",5.80794520037461
"796","06","Granada",4.31589399727513
"797","06","Guayabal",20.8845317337552
"798","06","Guayaquil",34.1342659550197
"799","06","Héctor Abad Gómez",4.26082329721551
"800","06","Jesús Nazareno",14.6929304482642
"801","06","Kennedy",5.95197524781363
"802","06","La Aguacatala",13.8368393413933
"803","06","La Alpujarra",14.6631344280962
"804","06","La América",4.093151271107
"805","06","La Candelaria",58.015810152222
"806","06","La Castellana",2.76427930238523
"807","06","La Colina",2.87445840942457
"808","06","La Esperanza",4.24824297876388
"809","06","La Florida",4.37748446370954
"810","06","La Gloria",8.57379052932586
"811","06","La Milagrosa",1.37707948243993
"812","06","La Palma",1.42
"813","06","La Pilarica",4.21877006780968
"814","06","La Pradera",1.37707948243993
"815","06","La Salle",1.29501915708812
"816","06","López de Mesa",2.77768099969782
"817","06","Las Acacias",13.9221104779523
"818","06","Las Brisas",10.6119265128294
"819","06","Las Estancias",1.37707948243993
"820","06","Las Granjas",4.54070723048262
"821","06","Las Independencias",1.29501915708812
"822","06","Las Lomas No.1",2.80922233958278
"823","06","Las Lomas No.2",2.62715560233049
"824","06","Laureles",13.6307072089236
"825","06","Lorena",6.04514885778542
"826","06","Loreto",2.84242601709339
"827","06","Los Ángeles",10.1064694337899
"828","06","Los Balsos No.2",5.68008842034178
"829","06","Los Colores",27.7407525320264
"830","06","Los Conquistadores",42.7807017511301
"831","06","Los Pinos",3.22469917518657
"832","06","Manila",16.0946510724039
"833","06","Manrique Central No. 1",7.31090763570269
"834","06","Manrique Oriental",1.33213644524237
"835","06","Miraflores",4.19873363127676
"836","06","Miranda",9.27977062920921
"837","06","Moravia",9.8878391884493
"838","06","Moscú No. 2",1.35862068965517
"839","06","Naranjal",30.8288851907954
"840","06","Nueva Villa de la Iguaná",1.37707948243993
"841","06","Palenque",1.33213644524237
"842","06","Parque Juan Pablo II",5.7156753625966
"843","06","Patio Bonito",5.81750291110582
"844","06","Pedregal",7.15994113976269
"845","06","Perpetuo Socorro",48.5252007429371
"846","06","Picacho",2.79707948243993
"847","06","Prado",17.8688417691086
"848","06","Robledo",4.39677635344305
"849","06","Rosales",10.4203972976661
"850","06","San Benito",26.7867880212896
"851","06","San Bernardo",3.55638982726751
"852","06","San Diego",35.1468537558753
"853","06","San Germán",1.42105263157895
"854","06","San Isidro",2.71501915708812
"855","06","San Joaquín",7.52820554125426
"856","06","San Martín de Porres",1.43214285714286
"857","06","San Miguel",1.29501915708812
"858","06","San Pablo",1.42105263157895
"859","06","San Pedro",4.38795133117942
"860","06","Santa Fé",40.0698408724827
"861","06","Santa Inés",2.67209863952805
"862","06","Santa María de los Ángeles",11.4667312337449
"863","06","Santa Teresita",2.62715560233049
"864","06","Santander",2.71501915708812
"865","06","Sevilla",3.22701445758771
"866","06","Suramericana",12.444527943353
"867","06","Tejelo",4.19735417592897
"868","06","Tenche",4.19628118208448
"869","06","Terminal de Transporte",34.6522794831396
"870","06","Toscana",9.58628878649238
"871","06","Tricentenario",4.52558675909788
"872","06","Trinidad",2.86414473684211
"873","06","Universidad de Antioquia",7.48975797390195
"874","06","Universidad Nacional",19.8445731614065
"875","06","Villa Carlota",24.0790648063944
"876","06","Villa Flora",7.122948523023
"877","06","Villa Hermosa",1.65121412803532
"878","06","Villa Nueva",31.7418694151991
"879","06","Villatina",1.42105263157895
"880","07","Área de Expansión Pajarito",4.7229980525646
"881","07","Alejandría",3.10060935164631
"882","07","Alejandro Echavarría",5.82756830642273
"883","07","Alfonso López",5.71915944669729
"884","07","Altamira",2.82789473684211
"885","07","Aranjuez",1.29501915708812
"886","07","Aures No. 2",8.1409448272283
"887","07","Barrio Caicedo",3.10575980392157
"888","07","Barrio Colón",37.6886427549458
"889","07","Barrio Colombia",5.8398018673065
"890","07","Belén",30.4393850149218
"891","07","Belencito",1.29501915708812
"892","07","Berlin",4.77885545785655
"893","07","Bolivariana",1.35862068965517
"894","07","Bomboná No. 1",7.37929193558618
"895","07","Boston",17.5960453619997
"896","07","Brasilia",1.29501915708812
"897","07","Buenos Aires",6.23040769501706
"898","07","Córdoba",2.82286261497005
"899","07","Cabecera San Antonio de Prado",25.4561768838033
"900","07","Calasanz",1.68075117370892
"901","07","Calasanz Parte Alta",1.4375
"902","07","Calle Nueva",7.90088539604574
"903","07","Campo Amor",57.8139718471497
"904","07","Campo Valdés No. 1",10.3067876460726
"905","07","Campo Valdés No. 2",5.39926065375903
"906","07","Caribe",45.2292312107878
"907","07","Carlos E. Restrepo",32.1279304024012
"908","07","Castilla",22.3370098390176
"909","07","Castropol",7.30378732764789
"910","07","Centro Administrativo",1.33213644524237
"911","07","Cerro Nutibara",2.81478200293793
"912","07","Corazón de Jesús",17.3588250203543
"913","07","Cristo Rey",18.2512208291862
"914","07","Cuarta Brigada",8.90635566237594
"915","07","Cucaracho",1.52686567164179
"916","07","Doce de Octubre No.1",1.33213644524237
"917","07","Doce de Octubre No.2",4.31854202337527
"918","07","El Chagualo",19.3234200274642
"919","07","El Danubio",1.33213644524237
"920","07","El Diamante",8.37631051878993
"921","07","El Estadio",7.12599630128907
"922","07","El Poblado",11.3526259025903
"923","07","El Progreso",16.6332841058222
"924","07","El Rincón",4.83956869633099
"925","07","El Tesoro",4.51410437847321
"926","07","El Velódromo",2.67209863952805
"927","07","Estación Villa",10.8642299771086
"928","07","Fátima",7.7815906497255
"929","07","Facultad de Minas U. Nacional",4.08578270388615
"930","07","Florida Nueva",4.3338102516707
"931","07","Francisco Antonio Zea",4.30478524941428
"932","07","Girardot",5.72908091699609
"933","07","Guayabal",24.9132259794208
"934","07","Guayaquil",28.6810555552187
"935","07","Héctor Abad Gómez",5.75032980386973
"936","07","Jesús Nazareno",19.4430371440997
"937","07","Kennedy",7.13213660233544
"938","07","La Aguacatala",15.6831878114558
"939","07","La Alpujarra",12.6881611700405
"940","07","La América",12.1268055419638
"941","07","La Candelaria",51.7353154641486
"942","07","La Castellana",6.37669102280947
"943","07","La Colina",1.33213644524237
"944","07","La Esperanza",1.37707948243993
"945","07","La Floresta",2.75213644524237
"946","07","La Florida",5.79274428051758
"947","07","La Gloria",9.0437250146927
"948","07","La Libertad",1.29501915708812
"949","07","La Mansión",1.40789473684211
"950","07","La Milagrosa",2.85136721447314
"951","07","La Palma",2.72716201423098
"952","07","La Pilarica",1.35862068965517
"953","07","La Pradera",1.33213644524237
"954","07","La Salle",2.67209863952805
"955","07","López de Mesa",5.88586531482833
"956","07","Las Acacias",18.3182702912473
"957","07","Las Granjas",4.412919631386
"958","07","Las Lomas No.1",3.16841701638157
"959","07","Las Palmas",1.43214285714286
"960","07","Laureles",6.21687874337849
"961","07","Loma de los Bernal",1.37707948243993
"962","07","Lorena",6.24017525101178
"963","07","Los Ángeles",3.1237037037037
"964","07","Los Alcázares",1.37707948243993
"965","07","Los Alpes",1.29501915708812
"966","07","Los Balsos No.2",1.33213644524237
"967","07","Los Colores",28.0499031219084
"968","07","Los Conquistadores",38.6311554297533
"969","07","Los Naranjos",1.35862068965517
"970","07","Los Pinos",9.70173010620382
"971","07","Manila",13.9415076866312
"972","07","Manrique Central No. 1",6.95146163164381
"973","07","Manrique Oriental",8.55353649865429
"974","07","Miraflores",1.5197628458498
"975","07","Miranda",7.55250527039983
"976","07","Moravia",4.67886931054554
"977","07","Naranjal",37.1523581868429
"978","07","Nueva Villa de la Iguaná",2.71607178866707
"979","07","Palenque",1.33213644524237
"980","07","Palermo",1.29501915708812
"981","07","Parque Juan Pablo II",2.79813211401887
"982","07","Patio Bonito",2.62715560233049
"983","07","Pedregal",5.71174812030075
"984","07","Perpetuo Socorro",42.5763131040718
"985","07","Picacho",4.51997637263726
"986","07","Prado",24.4166360109759
"987","07","Robledo",15.0803173083651
"988","07","Rosales",11.9252884855432
"989","07","San Benito",30.614014737005
"990","07","San Bernardo",5.10753642359196
"991","07","San Diego",30.2298904480146
"992","07","San Isidro",4.19865828364014
"993","07","San Javier No.1",4.26347864867234
"994","07","San Joaquín",1.37707948243993
"995","07","San Miguel",2.95331061437455
"996","07","San Pedro",4.64451918113245
"997","07","Santa Cruz",1.37707948243993
"998","07","Santa Fé",49.2443140614523
"999","07","Santa Inés",1.29501915708812
"1000","07","Santa Mónica",1.7037037037037
"1001","07","Santa María de los Ángeles",1.33213644524237
"1002","07","Santander",2.88663362256731
"1003","07","Santo Domingo Savio No. 1",2.74003118208448
"1004","07","Sevilla",10.7141275204663
"1005","07","Simón Bolívar",1.33213644524237
"1006","07","Sucre",2.79748297989584
"1007","07","Suramericana",13.6649454664775
"1008","07","Tejelo",4.08427289048474
"1009","07","Tenche",10.6499690933414
"1010","07","Terminal de Transporte",27.5772705133068
"1011","07","Toscana",4.08532552206369
"1012","07","Tricentenario",4.42258218229821
"1013","07","Trinidad",5.51213623351301
"1014","07","Universidad de Antioquia",4.27019638723399
"1015","07","Universidad Nacional",6.97676385902103
"1016","07","Veinte de Julio",1.42105263157895
"1017","07","Villa Carlota",28.7759799841152
"1018","07","Villa del Socorro",1.37707948243993
"1019","07","Villa Flora",7.61562753976547
"1020","07","Villa Guadalupe",1.33213644524237
"1021","07","Villa Nueva",44.3868845997441
"1022","07","Villatina",3.96711779661617
"1023","08","Área de Expansión Pajarito",4.21711707642489
"1024","08","Alejandro Echavarría",3.96711779661617
"1025","08","Alfonso López",4.67085769980507
"1026","08","Altamira",4.43195527035242
"1027","08","Aranjuez",1.37707948243993
"1028","08","Asomadera No. 1",1.29501915708812
"1029","08","Asomadera No. 2",4.13123844731978
"1030","08","Aures No.1",2.7092159276823
"1031","08","Barrio Caicedo",4.27018476392996
"1032","08","Barrio Colón",40.598424959977
"1033","08","Barrio Colombia",6.2257398044079
"1034","08","Belén",29.6299468643805
"1035","08","Belalcázar",5.41554204757286
"1036","08","Berlin",5.43543305101835
"1037","08","Bolivariana",4.62080058368985
"1038","08","Bomboná No. 1",4.84087028290747
"1039","08","Bomboná No. 2",2.75126915708812
"1040","08","Boston",25.2534210732266
"1041","08","Boyacá",1.29501915708812
"1042","08","Brasilia",1.29501915708812
"1043","08","Buenos Aires",3.21304244281765
"1044","08","Córdoba",1.4375
"1045","08","Cabecera San Antonio de Prado",30.6107847078958
"1046","08","Cabecera Urbana San Cristobal",1.56583629893238
"1047","08","Calasanz",5.42327629198567
"1048","08","Calasanz Parte Alta",1.33213644524237
"1049","08","Calle Nueva",9.03952831785099
"1050","08","Campo Amor",49.3319086197467
"1051","08","Campo Valdés No. 1",4.5307182560048
"1052","08","Campo Valdés No. 2",6.084882207054
"1053","08","Caribe",59.255058689338
"1054","08","Carlos E. Restrepo",41.7901893438991
"1055","08","Castilla",26.1201212264792
"1056","08","Castropol",6.89250730024778
"1057","08","Cerro Nutibara",5.74293347953338
"1058","08","Corazón de Jesús",21.8979025764972
"1059","08","Cristo Rey",19.5160710793992
"1060","08","Cuarta Brigada",11.2565395543162
"1061","08","Cucaracho",8.72590211010963
"1062","08","Doce de Octubre No.2",1.29501915708812
"1063","08","El Chagualo",14.656224720684
"1064","08","El Danubio",1.50955414012739
"1065","08","El Diamante",4.49253724449212
"1066","08","El Estadio",7.35098453638336
"1067","08","El Nogal-Los Almendros",1.29501915708812
"1068","08","El Pinal",4.00423508477042
"1069","08","El Poblado",8.94455141346169
"1070","08","El Progreso",24.1521345795817
"1071","08","El Raizal",1.33213644524237
"1072","08","El Rincón",7.38744910210813
"1073","08","El Tesoro",1.29501915708812
"1074","08","El Velódromo",2.80457329721551
"1075","08","Enciso",1.5068306010929
"1076","08","Estación Villa",10.3383367815402
"1077","08","Fátima",5.98192277002869
"1078","08","Facultad de Minas U. Nacional",9.17218207775326
"1079","08","Florida Nueva",2.95533727265751
"1080","08","Francisco Antonio Zea",1.43214285714286
"1081","08","Girardot",2.85900211688416
"1082","08","Granizal",1.37707948243993
"1083","08","Guayabal",25.2842337171271
"1084","08","Guayaquil",39.3395259252705
"1085","08","Héctor Abad Gómez",5.48570823390944
"1086","08","Jesús Nazareno",29.5537459338597
"1087","08","Kennedy",3.11099676565716
"1088","08","La Aguacatala",21.6134356261983
"1089","08","La Alpujarra",12.3055689778591
"1090","08","La América",4.44761408211901
"1091","08","La Candelaria",60.2921919258477
"1092","08","La Castellana",4.12311959962048
"1093","08","La Colina",1.57943925233645
"1094","08","La Esperanza",3.12160875246385
"1095","08","La Florida",5.75561340127128
"1096","08","La Frontera",1.29501915708812
"1097","08","La Gloria",4.31589399727513
"1098","08","La Isla",1.37707948243993
"1099","08","La Mansión",1.42
"1100","08","La Pilarica",4.35898410780006
"1101","08","La Salle",1.37707948243993
"1102","08","López de Mesa",6.04474186224183
"1103","08","Lalinde",1.33213644524237
"1104","08","Las Acacias",11.9267050700647
"1105","08","Las Brisas",6.34945833607108
"1106","08","Las Estancias",1.37707948243993
"1107","08","Las Granjas",1.50367107195301
"1108","08","Las Lomas No.1",1.29501915708812
"1109","08","Las Mercedes",1.53308128544423
"1110","08","Laureles",12.7695288977058
"1111","08","Loma de los Bernal",2.9154697785757
"1112","08","Lorena",2.82286261497005
"1113","08","Loreto",1.29501915708812
"1114","08","Los Ángeles",6.67714245481449
"1115","08","Los Balsos No.2",10.3659289518024
"1116","08","Los Colores",27.2243809453547
"1117","08","Los Conquistadores",54.4558089227274
"1118","08","Los Mangos",6.78285577442559
"1119","08","Los Pinos",6.6973082571415
"1120","08","Manila",18.3797217453163
"1121","08","Manrique Central No. 1",15.2317983344964
"1122","08","Manrique Central No. 2",1.65829145728643
"1123","08","Manrique Oriental",6.01509940820533
"1124","08","Miranda",7.43957705240955
"1125","08","Moravia",13.3861006354006
"1126","08","Naranjal",31.7230520664234
"1127","08","Nueva Villa de la Iguaná",1.40789473684211
"1128","08","Olaya Herrera",1.37707948243993
"1129","08","Oleoducto",2.79707948243993
"1130","08","Parque Juan Pablo II",4.15499906021242
"1131","08","Patio Bonito",8.48528937400122
"1132","08","Pedregal",10.2022049411455
"1133","08","Perpetuo Socorro",51.9143142102275
"1134","08","Picacho",4.21040896487985
"1135","08","Prado",25.1651946433482
"1136","08","Robledo",10.6619120729375
"1137","08","Rosales",7.77747894004462
"1138","08","San Benito",48.9753807802176
"1139","08","San Bernardo",2.86964285714286
"1140","08","San Diego",35.0916415633353
"1141","08","San Germán",1.37707948243993
"1142","08","San Isidro",10.6638109898743
"1143","08","San Javier No.1",1.50367107195301
"1144","08","San Miguel",4.89639681078016
"1145","08","San Pedro",6.70835565555913
"1146","08","Santa Fé",43.6019431989369
"1147","08","Santa Inés",2.76427930238523
"1148","08","Santa María de los Ángeles",8.17963690880152
"1149","08","Santo Domingo Savio No. 1",1.43214285714286
"1150","08","Santo Domingo Savio No. 2",1.37707948243993
"1151","08","Sevilla",11.869047885961
"1152","08","Sucre",3.09453979990024
"1153","08","Suramericana",21.3450089598518
"1154","08","Tejelo",5.64818938591805
"1155","08","Tenche",6.37694324159278
"1156","08","Terminal de Transporte",31.4056151718138
"1157","08","Toscana",5.54709863952805
"1158","08","Tricentenario",7.29315747954287
"1159","08","Trinidad",5.84010760280472
"1160","08","Universidad de Antioquia",8.95726187077168
"1161","08","Universidad Nacional",24.2174713901091
"1162","08","Versalles No. 1",1.43214285714286
"1163","08","Villa Carlota",16.7976845514997
"1164","08","Villa del Socorro",1.57943925233645
"1165","08","Villa Flora",2.76963644524237
"1166","08","Villa Hermosa",2.7092159276823
"1167","08","Villa Nueva",34.8735185288997
"1168","08","Villatina",5.56994843856406
"1169","09","Alejandría",3.01910828025478
"1170","09","Alejandro Echavarría",2.88663362256731
"1171","09","Alfonso López",10.599750632043
"1172","09","Altamira",4.53332128567875
"1173","09","Altavista",1.50955414012739
"1174","09","Asomadera No. 1",2.7092159276823
"1175","09","Asomadera No. 2",1.37707948243993
"1176","09","Aures No. 2",1.42
"1177","09","Barrio Caicedo",2.90394515408172
"1178","09","Barrio Colón",52.7924843307305
"1179","09","Barrio Colombia",15.1332018401182
"1180","09","Barrio de Jesús",1.33213644524237
"1181","09","Belén",34.103637212812
"1182","09","Belalcázar",2.91320097526994
"1183","09","Berlin",1.29501915708812
"1184","09","Bermejal-Los Alamos",1.37707948243993
"1185","09","Bolivariana",9.85119014333024
"1186","09","Bomboná No. 1",9.71596870453843
"1187","09","Bosques de San Pablo",1.42105263157895
"1188","09","Boston",20.6496200869247
"1189","09","Boyacá",1.40789473684211
"1190","09","Brasilia",2.80922233958278
"1191","09","Buenos Aires",8.61291353015406
"1192","09","Córdoba",1.33213644524237
"1193","09","Cabecera San Antonio de Prado",24.110033320702
"1194","09","Cabecera Urbana San Cristobal",1.45625
"1195","09","Calasanz",5.89618741976893
"1196","09","Calle Nueva",25.7591983306128
"1197","09","Campo Amor",48.6944564629457
"1198","09","Campo Valdés No. 1",15.1084254037248
"1199","09","Campo Valdés No. 2",5.79650667746941
"1200","09","Caribe",48.5194695502564
"1201","09","Carlos E. Restrepo",28.743605279315
"1202","09","Castilla",29.7914396423088
"1203","09","Castropol",4.68874425368233
"1204","09","Cerro Nutibara",2.62715560233049
"1205","09","Corazón de Jesús",23.290049457994
"1206","09","Cristo Rey",15.1503134721437
"1207","09","Cuarta Brigada",9.1937796554522
"1208","09","Cucaracho",7.22252314360384
"1209","09","Diego Echavarría",1.37707948243993
"1210","09","Doce de Octubre No.2",4.42889880417191
"1211","09","El Castillo",1.33213644524237
"1212","09","El Chagualo",24.7718547808187
"1213","09","El Danubio",2.74080228961824
"1214","09","El Diamante",2.78497421928203
"1215","09","El Estadio",9.90271016318772
"1216","09","El Nogal-Los Almendros",1.29501915708812
"1217","09","El Poblado",13.5166302239124
"1218","09","El Pomar",2.81457948243993
"1219","09","El Progreso",21.0047102271851
"1220","09","El Raizal",1.33213644524237
"1221","09","El Rincón",4.2640367636946
"1222","09","El Tesoro",3.08078318614363
"1223","09","El Velódromo",2.91787994891443
"1224","09","Enciso",1.52686567164179
"1225","09","Estación Villa",8.79150632099516
"1226","09","Fátima",5.8363111603636
"1227","09","Facultad de Minas U. Nacional",9.68499151329497
"1228","09","Florencia",1.37707948243993
"1229","09","Florida Nueva",7.50448096027244
"1230","09","Francisco Antonio Zea",1.37707948243993
"1231","09","Girardot",2.81457948243993
"1232","09","Granada",2.66427289048474
"1233","09","Guayabal",26.2278766969933
"1234","09","Guayaquil",34.9123979617992
"1235","09","Héctor Abad Gómez",6.04090485294734
"1236","09","Jesús Nazareno",17.044539264395
"1237","09","Kennedy",5.73893933612579
"1238","09","La Aguacatala",21.8817151043248
"1239","09","La Alpujarra",24.7663946974598
"1240","09","La América",9.27179204757286
"1241","09","La Candelaria",52.5288756300289
"1242","09","La Castellana",4.42037421139054
"1243","09","La Colina",1.33213644524237
"1244","09","La Esperanza",2.76963644524237
"1245","09","La Floresta",1.50955414012739
"1246","09","La Florida",10.1232025427937
"1247","09","La Gloria",7.45701186290444
"1248","09","La Hondonada",1.29501915708812
"1249","09","La Milagrosa",1.37707948243993
"1250","09","La Piñuela",1.37707948243993
"1251","09","La Pradera",1.70756302521008
"1252","09","La Salle",1.43214285714286
"1253","09","López de Mesa",4.18658542214836
"1254","09","Las Acacias",11.7653817837385
"1255","09","Las Brisas",9.08241296160292
"1256","09","Las Estancias",1.40789473684211
"1257","09","Las Granjas",4.50118668359954
"1258","09","Las Lomas No.1",2.73251915708812
"1259","09","Las Lomas No.2",1.42105263157895
"1260","09","Las Palmas",4.69073433221783
"1261","09","Las Playas",1.67159763313609
"1262","09","Laureles",16.7427950646091
"1263","09","Lorena",6.13379911351514
"1264","09","Loreto",1.59808612440191
"1265","09","Los Ángeles",7.30978234386458
"1266","09","Los Alcázares",2.62715560233049
"1267","09","Los Alpes",4.08629541012222
"1268","09","Los Balsos No.1",2.87730263157895
"1269","09","Los Balsos No.2",2.96580414012739
"1270","09","Los Colores",30.809146006145
"1271","09","Los Conquistadores",33.9365147003113
"1272","09","Los Naranjos",2.75415896487985
"1273","09","Los Pinos",8.92531368235705
"1274","09","Manila",29.8444011058097
"1275","09","Manrique Central No. 1",6.0573238012618
"1276","09","Manrique Central No. 2",1.37707948243993
"1277","09","Manrique Oriental",7.58289993276809
"1278","09","Miraflores",1.37707948243993
"1279","09","Miranda",6.47725742514572
"1280","09","Moravia",9.46448112681895
"1281","09","Naranjal",31.352952057873
"1282","09","Palermo",1.50955414012739
"1283","09","Parque Juan Pablo II",5.48378831417625
"1284","09","Patio Bonito",8.75977610175373
"1285","09","Pedregal",4.63395351861207
"1286","09","Perpetuo Socorro",56.2604528964023
"1287","09","Picacho",1.51923076923077
"1288","09","Popular",2.67209863952805
"1289","09","Prado",15.4703117287573
"1290","09","Robledo",15.9986959916912
"1291","09","Rosales",16.2270105900123
"1292","09","San Benito",35.0992081237241
"1293","09","San Bernardo",13.0637260047518
"1294","09","San Diego",34.2208887235744
"1295","09","San Germán",6.88286218632608
"1296","09","San Isidro",11.8052227475768
"1297","09","San Javier No.1",3.2518530454399
"1298","09","San Javier No.2",1.29501915708812
"1299","09","San Joaquín",1.71746031746032
"1300","09","San Martín de Porres",4.06465560233049
"1301","09","San Miguel",4.37990263226852
"1302","09","San Pedro",4.37137089500314
"1303","09","Santa Cruz",1.29501915708812
"1304","09","Santa Fé",47.4487882721319
"1305","09","Santa Inés",1.43214285714286
"1306","09","Santa Mónica",2.66427289048474
"1307","09","Santander",2.76963644524237
"1308","09","Santo Domingo Savio No. 1",1.43214285714286
"1309","09","Sevilla",12.6069885913509
"1310","09","Simón Bolívar",1.37707948243993
"1311","09","Sucre",2.81487068965517
"1312","09","Suramericana",12.3968462935122
"1313","09","Tejelo",1.42
"1314","09","Tenche",4.25783003683286
"1315","09","Terminal de Transporte",32.1718530688929
"1316","09","Toscana",5.64427577527441
"1317","09","Tricentenario",5.39444213636154
"1318","09","Trinidad",7.57690899920053
"1319","09","Universidad de Antioquia",4.07999337637015
"1320","09","Universidad Nacional",16.6304903341087
"1321","09","Villa Carlota",24.8612345510057
"1322","09","Villa del Socorro",1.29501915708812
"1323","09","Villa Flora",7.12464832925576
"1324","09","Villa Nueva",34.8077625938963
"1325","09","Villatina",2.75213644524237
"1326","10","Alejandría",1.33213644524237
"1327","10","Alejandro Echavarría",3.17707082833133
"1328","10","Alfonso López",7.79273153477493
"1329","10","Altamira",1.33213644524237
"1330","10","Asomadera No. 1",4.41666281577326
"1331","10","Aures No. 2",2.914725337935
"1332","10","Barrio Caicedo",1.37707948243993
"1333","10","Barrio Colón",45.2290584327785
"1334","10","Barrio Colombia",14.5618641181089
"1335","10","Belén",18.7688289598769
"1336","10","Belalcázar",2.95031826342419
"1337","10","Berlin",4.13670974245788
"1338","10","Bolivariana",12.876846843616
"1339","10","Bomboná No. 1",10.3580606292589
"1340","10","Boston",18.929015871272
"1341","10","Boyacá",2.79076354679803
"1342","10","Brasilia",2.91016076788416
"1343","10","Buenos Aires",3.33025297233231
"1344","10","Córdoba",1.29501915708812
"1345","10","Cabecera San Antonio de Prado",19.6199428615046
"1346","10","Cabecera Urbana San Cristobal",3.06618619412854
"1347","10","Calasanz",2.90203313253012
"1348","10","Calasanz Parte Alta",1.29501915708812
"1349","10","Calle Nueva",14.4523903646314
