"","SEMANA","COMUNA","A�O_2017_PRED","A�O_2018_PRED"
"520","22","Corregimiento de Altavista",3.92231523070641,2.81159467571447
"521","22","Corregimiento de San Antonio de Prado",5.68316377148628,5.51082024675988
"522","22","Corregimiento de San Cristóbal",10.2301345427276,9.54485102814611
"523","22","Corregimiento de Santa Elena",4.78760030939939,3.83905144436314
"524","22","Doce de Octubre",30.3277335745198,29.5280031995336
"525","22","El Poblado",66.9998406009128,65.2824771991762
"526","22","Guayabal",51.5640708357086,47.5908726166734
"527","22","In",2.19123793864091,1.72875021478893
"528","22","La América",30.32210059525,29.2199992161378
"529","22","La Candelaria",149.280034734243,144.949494949495
"530","22","Laureles Estadio",78.8455367345599,72.2578257825783
"531","22","Manrique",26.5794594149949,25.7415140678381
"532","22","Popular",12.0646123958755,11.267741277022
"533","22","Robledo",56.1501432223842,51.2766471353018
"534","22","San Javier",17.0110837166406,16.3812588779825
"535","22","Santa Cruz",13.6190058389911,13.2461369454853
"536","22","Villa Hermosa",25.1449350945464,23.3729652361132
"537","23","",2.88312208022302,2.70176361651935
"538","23","Aranjuez",47.5448147292105,46.6980808080808
"539","23","Belén",57.3691177345183,54.4454604295381
"540","23","Buenos Aires",33.2579036728345,32.2541293130932
"541","23","Castilla",71.4555676061317,64.9942424242424
"542","23","Corregimiento de Altavista",4.33066040437597,3.53998374885082
"543","23","Corregimiento de San Antonio de Prado",4.80353330849071,4.74870585918269
"544","23","Corregimiento de San Cristóbal",7.14832471830629,7.5636973551295
"545","23","Corregimiento de Santa Elena",3.62597266723337,3.2385605944928
"546","23","Doce de Octubre",21.4971579692224,20.7384420665587
"547","23","El Poblado",66.8160034597294,62.539896989699
"548","23","Guayabal",65.1035148736549,60.0328639334522
"549","23","In",0.5,0.584745762711864
"550","23","La América",22.5599031488149,21.5161678547637
"551","23","La Candelaria",137.131714171417,131.272727272727
"552","23","Laureles Estadio",85.285127405763,78.0084967320261
"553","23","Manrique",24.9972194862768,24.4903152094815
"554","23","Popular",10.9466450497766,11.1573599584522
"555","23","Robledo",61.8918363102965,58.5353505350535
"556","23","San Javier",14.5810450223655,14.5239313673902
"557","23","Santa Cruz",12.5187611421677,12.4210819032383
"558","23","SN",0.5,0.584745762711864
"559","23","Villa Hermosa",20.7355727701953,19.7907254287571
"560","24","",2.19208696611853,2.08248331927295
"561","24","Aranjuez",43.008506651181,40.3977988678522
"562","24","Belén",62.9509620788509,59.5305824700117
"563","24","Buenos Aires",31.4933611582622,31.181761332176
"564","24","Castilla",76.1895875467835,66.4963636363636
"565","24","Corregimiento de Altavista",5.91263126689328,5.16843684224699
"566","24","Corregimiento de San Antonio de Prado",8.15235395671873,7.20783837570159
"567","24","Corregimiento de San Cristóbal",10.030689048403,10.3990874486102
"568","24","Corregimiento de Santa Elena",3.54360742816727,2.80620062815266
"569","24","Doce de Octubre",22.2382718732135,21.9522120879982
"570","24","El Poblado",62.8228356345288,59.0189544391332
"571","24","Guayabal",60.8223264165843,58.6354415441544
"572","24","In",0.570135746606335,0.497737556561086
"573","24","La América",22.0695086343874,21.5078768072886
"574","24","La Candelaria",153.489090909091,150.575757575758
"575","24","Laureles Estadio",85.221347467919,75.5858585858586
"576","24","Manrique",29.5899430847834,28.8967871032454
"577","24","Popular",13.7655782890164,13.3630249515115
"578","24","Robledo",47.2228744878074,45.6669458959471
"579","24","San Javier",17.1348234374238,16.9973705569016
"580","24","Santa Cruz",12.2101633091715,12.4475916774626
"581","24","SN",0.5,0.584745762711864
"582","24","Villa Hermosa",18.8384055029762,18.5769837247108
"583","25","",4.04313269215398,3.45642871774161
"584","25","Aranjuez",43.2482057426353,42.9569083694084
"585","25","Belén",48.8336732798032,47.2558082194774
"586","25","Buenos Aires",24.3090217073724,22.9187668535463
"587","25","Castilla",67.9904279525748,61.7267121440651
"588","25","Corregimiento de Altavista",4.42372568045434,3.87345072863202
"589","25","Corregimiento de San Antonio de Prado",8.31513915657041,7.17904100331502
