"","COMUNA","FECHA","A�O_2017_PRED","A�O_2018_PRED"
"124","",2018-06-13,0.5,0.584745762711864
"125","",2018-06-14,0.75201072386059,0.534534534534535
"126","",2018-06-16,0.5,0.584745762711864
"127","",2018-06-17,0.560975609756098,0.5
"128","",2018-06-18,0.5,0.584745762711864
"129","",2018-06-22,0.570135746606335,0.497737556561086
"130","",2018-06-23,0.560975609756098,0.5
"131","",2018-06-24,0.5,0.584745762711864
"132","",2018-06-25,1.06012658227848,0.731012658227848
"133","",2018-06-27,0.772598870056497,0.647457627118644
"134","",2018-06-28,0.570135746606335,0.497737556561086
"135","",2018-06-29,0.570135746606335,0.497737556561086
"136","",2018-06-30,0.570135746606335,0.497737556561086
"137","",2018-07-02,0.570135746606335,0.497737556561086
"138","",2018-07-03,0.5,0.584745762711864
"139","",2018-07-05,0.570135746606335,0.497737556561086
"140","",2018-07-06,0.796657381615599,0.719354838709677
"141","",2018-07-07,1.10266159695818,1.375
"142","",2018-07-08,0.560975609756098,0.5
"143","",2018-07-09,0.741935483870968,0.618556701030928
"144","",2018-07-10,1.10266159695818,1.375
"145","",2018-07-11,0.560975609756098,0.5
"146","",2018-07-12,0.772598870056497,0.647457627118644
"147","",2018-07-13,0.796657381615599,0.719354838709677
"148","",2018-07-14,0.5,0.584745762711864
"149","",2018-07-16,0.570135746606335,0.497737556561086
"150","",2018-07-17,0.560975609756098,0.5
"151","",2018-07-18,0.570135746606335,0.497737556561086
"152","",2018-07-19,1.37743190661479,1.56363636363636
"153","",2018-07-21,0.741935483870968,0.618556701030928
"154","",2018-07-22,1.06012658227848,0.731012658227848
"155","",2018-07-25,0.772598870056497,0.647457627118644
"156","",2018-07-27,0.560975609756098,0.5
"157","",2018-07-28,0.560975609756098,0.5
"158","",2018-07-29,0.772598870056497,0.647457627118644
"159","",2018-08-01,0.570135746606335,0.497737556561086
"160","",2018-08-02,0.560975609756098,0.5
"161","",2018-08-04,0.772598870056497,0.647457627118644
"162","",2018-08-06,0.740831295843521,0.584967320261438
"163","",2018-08-07,1.07194244604317,0.909722222222222
"164","",2018-08-08,0.772598870056497,0.647457627118644
"165","",2018-08-11,0.560975609756098,0.5
"166","",2018-08-12,1.06012658227848,0.731012658227848
"167","",2018-08-13,1.18965517241379,1.37795275590551
"168","",2018-08-19,0.560975609756098,0.5
"169","",2018-08-20,0.772598870056497,0.647457627118644
"170","",2018-08-22,1.18965517241379,1.37795275590551
"171","",2018-08-23,1.38738738738739,1.33088235294118
"172","",2018-08-24,1.18965517241379,1.37795275590551
"173","",2018-08-26,1.51063829787234,1.49382716049383
"174","",2018-08-27,0.560975609756098,0.5
"175","",2018-08-28,1.10833333333333,1.07142857142857
"176","",2018-08-29,0.5,0.584745762711864
"177","",2018-08-30,0.796657381615599,0.719354838709677
"178","",2018-08-31,0.75201072386059,0.534534534534535
"179","",2018-09-01,1.06012658227848,0.731012658227848
"180","",2018-09-02,0.560975609756098,0.5
"181","",2018-09-03,0.560975609756098,0.5
"182","",2018-09-04,0.5,0.584745762711864
"183","",2018-09-05,0.741935483870968,0.618556701030928
"184","",2018-09-08,0.5,0.584745762711864
"185","",2018-09-09,0.560975609756098,0.5
"186","",2018-09-10,0.75201072386059,0.534534534534535
"187","",2018-09-11,0.740831295843521,0.584967320261438
"188","",2018-09-12,0.75201072386059,0.534534534534535
"189","",2018-09-13,0.740831295843521,0.584967320261438
"190","",2018-09-14,0.560975609756098,0.5
"191","",2018-09-15,0.5,0.584745762711864
"192","",2018-09-18,0.5,0.584745762711864
"193","",2018-09-19,0.560975609756098,0.5
"194","",2018-09-21,0.570135746606335,0.497737556561086
"195","",2018-09-23,0.5,0.584745762711864
"196","",2018-09-24,0.570135746606335,0.497737556561086
"197","",2018-09-25,0.560975609756098,0.5
"198","",2018-09-26,1.06012658227848,0.731012658227848
"199","",2018-09-28,0.741935483870968,0.618556701030928
"200","",2018-09-29,0.5,0.584745762711864
"201","",2018-09-30,0.796657381615599,0.719354838709677
"202","",2018-10-01,0.75201072386059,0.534534534534535
"203","",2018-10-02,0.741935483870968,0.618556701030928
"204","",2018-10-03,0.5,0.584745762711864
"205","",2018-10-05,1.06012658227848,0.731012658227848
"206","",2018-10-06,1.06012658227848,0.731012658227848
"207","",2018-10-08,1.06012658227848,0.731012658227848
"208","",2018-10-12,0.796657381615599,0.719354838709677
"209","",2018-10-13,0.740831295843521,0.584967320261438
"210","",2018-10-14,0.570135746606335,0.497737556561086
"211","",2018-10-15,1.06012658227848,0.731012658227848
"212","",2018-10-16,1.06012658227848,0.731012658227848
"213","",2018-10-17,1.06012658227848,0.731012658227848
"214","",2018-10-18,1.06012658227848,0.731012658227848
"215","",2018-10-19,0.5,0.584745762711864
"216","",2018-10-20,0.796657381615599,0.719354838709677
"217","",2018-10-21,0.772598870056497,0.647457627118644
"218","",2018-10-23,1.06012658227848,0.731012658227848
"219","",2018-10-24,0.570135746606335,0.497737556561086
"220","",2018-10-25,0.75201072386059,0.534534534534535
"221","",2018-10-26,0.772598870056497,0.647457627118644
"222","",2018-10-28,0.800554016620499,0.575187969924812
"223","",2018-10-30,0.560975609756098,0.5
"224","",2018-10-31,0.5,0.584745762711864
"225","",2018-11-01,0.560975609756098,0.5
"226","",2018-11-02,0.560975609756098,0.5
"227","",2018-11-03,1.18965517241379,1.37795275590551
"228","",2018-11-04,0.741935483870968,0.618556701030928
"229","",2018-11-06,0.5,0.584745762711864
"230","",2018-11-08,0.800554016620499,0.575187969924812
"231","",2018-11-09,0.570135746606335,0.497737556561086
"232","",2018-11-10,0.570135746606335,0.497737556561086
"233","",2018-11-12,0.75201072386059,0.534534534534535
"234","",2018-11-13,0.5,0.584745762711864
"235","",2018-11-14,1.06012658227848,0.731012658227848
"236","",2018-11-15,0.5,0.584745762711864
"237","",2018-11-16,0.5,0.584745762711864
"238","",2018-11-17,0.570135746606335,0.497737556561086
"239","",2018-11-19,0.75201072386059,0.534534534534535
"240","",2018-11-20,0.570135746606335,0.497737556561086
"241","",2018-11-21,0.75201072386059,0.534534534534535
"242","",2018-11-22,0.796657381615599,0.719354838709677
"243","",2018-11-23,1.10833333333333,1.07142857142857
"244","",2018-11-24,0.570135746606335,0.497737556561086
"245","",2018-11-25,0.5,0.584745762711864
"246","",2018-11-26,1.06012658227848,0.731012658227848
"247","",2018-11-27,0.5,0.584745762711864
"248","",2018-11-28,0.570135746606335,0.497737556561086
"249","",2018-11-30,0.796657381615599,0.719354838709677
"250","",2018-12-01,0.740831295843521,0.584967320261438
"251","",2018-12-04,0.560975609756098,0.5
"252","",2018-12-05,1.18067226890756,1.05769230769231
"253","",2018-12-06,0.570135746606335,0.497737556561086
"254","",2018-12-07,0.5,0.584745762711864
"255","",2018-12-08,0.740831295843521,0.584967320261438
"256","",2018-12-09,2.02403846153846,1.88805970149254
"257","",2018-12-10,0.560975609756098,0.5
"258","",2018-12-11,0.5,0.584745762711864
"259","",2018-12-12,1.06012658227848,0.731012658227848
"260","",2018-12-13,0.560975609756098,0.5
"261","",2018-12-16,1.16393442622951,1.41566265060241
"262","",2018-12-17,0.570135746606335,0.497737556561086
"263","",2018-12-18,0.5,0.584745762711864
"264","",2018-12-20,0.570135746606335,0.497737556561086
"265","",2018-12-21,1.06012658227848,0.731012658227848
"266","",2018-12-23,0.570135746606335,0.497737556561086
"267","",2018-12-27,0.560975609756098,0.5
"268","",2018-12-29,0.570135746606335,0.497737556561086
"269","Aranjuez",2018-01-01,8.34146341463415,8.13131313131313
"270","Aranjuez",2018-01-02,7.57342657342657,7.54545454545455
"271","Aranjuez",2018-01-03,3.76136363636364,3.43396226415094
"272","Aranjuez",2018-01-04,3.78861788617886,4.08571428571429
"273","Aranjuez",2018-01-05,3.90990990990991,3.76767676767677
"274","Aranjuez",2018-01-06,5.38513513513514,5.48484848484848
"275","Aranjuez",2018-01-07,4.35576923076923,4.56565656565657
"276","Aranjuez",2018-01-08,5.04761904761905,4.83653846153846
"277","Aranjuez",2018-01-09,6.23529411764706,5.75757575757576
"278","Aranjuez",2018-01-10,7.57342657342657,7.54545454545455
"279","Aranjuez",2018-01-11,4.54676258992806,4.80808080808081
"280","Aranjuez",2018-01-12,4.38938053097345,4.43137254901961
"281","Aranjuez",2018-01-13,5.44642857142857,4.53398058252427
"282","Aranjuez",2018-01-14,7.41071428571429,7.38383838383838
"283","Aranjuez",2018-01-15,7.85981308411215,7.14851485148515
"284","Aranjuez",2018-01-16,7.08759124087591,6.76767676767677
"285","Aranjuez",2018-01-17,3.56666666666667,3.65740740740741
"286","Aranjuez",2018-01-18,6.7516339869281,6.74
"287","Aranjuez",2018-01-19,5.33962264150943,4.82
"288","Aranjuez",2018-01-20,11.5252525252525,10.1616161616162
"289","Aranjuez",2018-01-21,4.95238095238095,5.23232323232323
"290","Aranjuez",2018-01-22,6.62616822429907,6.11
"291","Aranjuez",2018-01-23,7.31147540983607,7.34343434343434
"292","Aranjuez",2018-01-24,3.63448275862069,3.80392156862745
"293","Aranjuez",2018-01-25,4.88461538461539,4.53921568627451
"294","Aranjuez",2018-01-26,3.61206896551724,3.36538461538462
"295","Aranjuez",2018-01-27,8.65811965811966,7.85
"296","Aranjuez",2018-01-28,8.28181818181818,7.69
"297","Aranjuez",2018-01-29,7.32330827067669,7.44117647058824
"298","Aranjuez",2018-01-30,7.80392156862745,7.37
"299","Aranjuez",2018-01-31,11.8818181818182,9.60606060606061
"300","Aranjuez",2018-02-01,9.35087719298246,7.75247524752475
"301","Aranjuez",2018-02-02,7.03571428571429,6.74257425742574
"302","Aranjuez",2018-02-03,6.92465753424658,7
"303","Aranjuez",2018-02-04,4.78688524590164,4.81904761904762
"304","Aranjuez",2018-02-05,8.40944881889764,7.67326732673267
"305","Aranjuez",2018-02-06,6.45217391304348,6.1
"306","Aranjuez",2018-02-07,8.96039603960396,7.21212121212121
"307","Aranjuez",2018-02-08,7.81904761904762,8.05
"308","Aranjuez",2018-02-09,8.77443609022556,7.94117647058824
"309","Aranjuez",2018-02-10,8.64,7.26
"310","Aranjuez",2018-02-11,10.0582524271845,9.51515151515152
"311","Aranjuez",2018-02-12,7.32330827067669,7.44117647058824
"312","Aranjuez",2018-02-13,9.46601941747573,8.61616161616162
"313","Aranjuez",2018-02-14,5.46551724137931,5.06060606060606
"314","Aranjuez",2018-02-15,9.16964285714286,8.83
"315","Aranjuez",2018-02-16,7.35416666666667,7.62376237623762
"316","Aranjuez",2018-02-17,8.39516129032258,7.47474747474747
"317","Aranjuez",2018-02-18,7.56410256410256,7.9
"318","Aranjuez",2018-02-19,8.36134453781513,8.43434343434343
"319","Aranjuez",2018-02-20,7.51666666666667,7.52525252525253
"320","Aranjuez",2018-02-21,6.75862068965517,6.5049504950495
"321","Aranjuez",2018-02-22,7.02222222222222,6.95
"322","Aranjuez",2018-02-23,7.16447368421053,7.02020202020202
"323","Aranjuez",2018-02-24,7.43661971830986,7.55555555555556
"324","Aranjuez",2018-02-25,7.56410256410256,7.9
"325","Aranjuez",2018-02-26,5.51094890510949,5.69
"326","Aranjuez",2018-02-27,7.85981308411215,7.14851485148515
"327","Aranjuez",2018-02-28,5.00884955752212,4.67647058823529
"328","Aranjuez",NA,2.33628318584071,2.21100917431193
"329","Aranjuez",2018-03-01,8.41071428571429,6.86868686868687
"330","Aranjuez",2018-03-02,7.86538461538461,7.73
"331","Aranjuez",2018-03-03,8.42592592592593,7.51485148514851
"332","Aranjuez",2018-03-04,6.525,6.92079207920792
"333","Aranjuez",2018-03-05,7.43119266055046,8.06930693069307
"334","Aranjuez",2018-03-06,8.73394495412844,8.27
"335","Aranjuez",2018-03-07,9.87128712871287,8.39
"336","Aranjuez",2018-03-08,5.61490683229814,5.46464646464646
"337","Aranjuez",2018-03-09,4.34579439252336,4.72277227722772
"338","Aranjuez",2018-03-10,8.12605042016807,7.61616161616162
"339","Aranjuez",2018-03-11,8.31818181818182,6.92079207920792
"340","Aranjuez",2018-03-12,8.63779527559055,8.34653465346535
"341","Aranjuez",2018-03-13,5.04761904761905,4.83653846153846
"342","Aranjuez",2018-03-14,9.05825242718447,8.36363636363636
"343","Aranjuez",2018-03-15,7.52631578947368,7.49494949494949
"344","Aranjuez",2018-03-16,6.536,6.97029702970297
"345","Aranjuez",2018-03-17,7.63076923076923,7.85858585858586
"346","Aranjuez",2018-03-18,7.31782945736434,7.7979797979798
"347","Aranjuez",2018-03-19,5.07272727272727,4.96039603960396
"348","Aranjuez",2018-03-20,8.51612903225806,8.93203883495146
"349","Aranjuez",2018-03-21,8.39830508474576,8.12121212121212
"350","Aranjuez",2018-03-22,4.94545454545455,4.5631067961165
"351","Aranjuez",2018-03-23,8.45,8.17171717171717
"352","Aranjuez",2018-03-24,8.52252252252252,8.28282828282828
"353","Aranjuez",2018-03-25,8.36633663366337,8.32
"354","Aranjuez",2018-03-26,6.75247524752475,7.1010101010101
"355","Aranjuez",2018-03-27,7.76576576576577,7.57
"356","Aranjuez",2018-03-28,7.73484848484848,7.84848484848485
"357","Aranjuez",2018-03-29,5.82300884955752,5.30693069306931
"358","Aranjuez",2018-03-30,8.40776699029126,8.19191919191919
"359","Aranjuez",2018-03-31,7.31147540983607,7.34343434343434
"360","Aranjuez",2018-04-01,5.40366972477064,4.97029702970297
"361","Aranjuez",2018-04-02,5.10185185185185,5.04950495049505
"362","Aranjuez",2018-04-03,5.84033613445378,6.04040404040404
"363","Aranjuez",2018-04-04,8.13675213675214,7.14423076923077
"364","Aranjuez",2018-04-05,8.19491525423729,7.24242424242424
"365","Aranjuez",2018-04-06,8.9009009009009,8.3030303030303
"366","Aranjuez",2018-04-07,7.56410256410256,7.9
"367","Aranjuez",2018-04-08,7.86440677966102,7.93939393939394
"368","Aranjuez",2018-04-09,8.79047619047619,8.53535353535353
"369","Aranjuez",2018-04-10,7.14159292035398,7.48484848484848
"370","Aranjuez",2018-04-11,7.16447368421053,7.02020202020202
"371","Aranjuez",2018-04-12,8.05357142857143,7.57425742574257
"372","Aranjuez",2018-04-13,7.32330827067669,7.44117647058824
"373","Aranjuez",2018-04-14,6.57017543859649,6.61616161616162
"374","Aranjuez",2018-04-15,5.75,5.87878787878788
"375","Aranjuez",2018-04-16,7.35514018691589,7.44
"376","Aranjuez",2018-04-17,7.76699029126214,8.09090909090909
"377","Aranjuez",2018-04-18,5.90196078431373,5.44
"378","Aranjuez",2018-04-19,3.28571428571429,2.75229357798165
"379","Aranjuez",2018-04-20,4.87619047619048,4.02020202020202
"380","Aranjuez",2018-04-21,9.58095238095238,7.55555555555556
"381","Aranjuez",2018-04-22,6.31,5.8989898989899
"382","Aranjuez",2018-04-23,8.1981981981982,8.33
"383","Aranjuez",2018-04-24,3.43518518518519,3.27777777777778
"384","Aranjuez",2018-04-25,9.15841584158416,9.15151515151515
"385","Aranjuez",2018-04-26,6.27922077922078,6.09803921568627
"386","Aranjuez",2018-04-27,8.55752212389381,7.76470588235294
"387","Aranjuez",2018-04-28,7.51851851851852,8.12121212121212
"388","Aranjuez",2018-04-29,8.06862745098039,7.93
"389","Aranjuez",2018-04-30,6.28712871287129,6.32323232323232
"390","Aranjuez",2018-05-01,5.10185185185185,5.04950495049505
"391","Aranjuez",2018-05-02,8.74757281553398,8.07070707070707
"392","Aranjuez",2018-05-03,7.54054054054054,7.87878787878788
"393","Aranjuez",2018-05-04,7.16447368421053,7.02020202020202
"394","Aranjuez",2018-05-05,4.78688524590164,4.81904761904762
"395","Aranjuez",2018-05-06,7.54761904761905,7.13
"396","Aranjuez",2018-05-07,6.5,6.4040404040404
"397","Aranjuez",2018-05-08,6.53676470588235,6.8989898989899
"398","Aranjuez",2018-05-09,6.45217391304348,6.1
"399","Aranjuez",2018-05-10,6.93181818181818,7.00980392156863
"400","Aranjuez",2018-05-11,5.28282828282828,5.05050505050505
"401","Aranjuez",2018-05-12,4.20175438596491,3.98
"402","Aranjuez",2018-05-13,7.95620437956204,7.89
"403","Aranjuez",2018-05-14,6.72781065088757,6.46601941747573
"404","Aranjuez",2018-05-15,8.05825242718447,7.6039603960396
"405","Aranjuez",2018-05-16,9.416,8.8
"406","Aranjuez",2018-05-17,7.01639344262295,6.6
"407","Aranjuez",2018-05-18,9.5047619047619,8.6039603960396
"408","Aranjuez",2018-05-19,11.1028037383178,9.68686868686869
"409","Aranjuez",2018-05-20,9.04587155963303,8.84158415841584
"410","Aranjuez",2018-05-21,8.98181818181818,9.12121212121212
"411","Aranjuez",2018-05-22,9.43119266055046,9.61616161616162
"412","Aranjuez",2018-05-23,7.87692307692308,7.91919191919192
"413","Aranjuez",2018-05-24,8.19491525423729,7.24242424242424
"414","Aranjuez",2018-05-25,9.21818181818182,8.54545454545454
"415","Aranjuez",2018-05-26,8.17592592592593,7.3030303030303
"416","Aranjuez",2018-05-27,7.33333333333333,7.39393939393939
"417","Aranjuez",2018-05-28,7.01639344262295,6.6
"418","Aranjuez",2018-05-29,6.25688073394495,6.04901960784314
"419","Aranjuez",2018-05-30,6.71653543307087,6.94949494949495
"420","Aranjuez",2018-05-31,6.71794871794872,6.49494949494949
"421","Aranjuez",2018-06-01,6.62616822429907,6.11
"422","Aranjuez",2018-06-02,7.44,6.87878787878788
"423","Aranjuez",2018-06-03,7.74509803921569,7.22
"424","Aranjuez",2018-06-04,7.07407407407407,7.17
"425","Aranjuez",2018-06-05,3.97674418604651,4.24242424242424
"426","Aranjuez",2018-06-06,6.27,5.47524752475248
"427","Aranjuez",2018-06-07,6.08064516129032,5.31
"428","Aranjuez",2018-06-08,6.82113821138211,6.6
"429","Aranjuez",2018-06-09,5.4811320754717,5.37614678899083
"430","Aranjuez",2018-06-10,7.69784172661871,7.57
"431","Aranjuez",2018-06-11,7.57894736842105,7.45
"432","Aranjuez",2018-06-12,4.54676258992806,4.80808080808081
"433","Aranjuez",2018-06-13,9.67647058823529,9.31
"434","Aranjuez",2018-06-14,5.66666666666667,5.59
"435","Aranjuez",2018-06-15,6.24299065420561,6.15
"436","Aranjuez",2018-06-16,6.13513513513514,5.82
"437","Aranjuez",2018-06-17,4.42372881355932,4.42201834862385
"438","Aranjuez",2018-06-18,6.06666666666667,5.51515151515152
"439","Aranjuez",2018-06-19,8.66379310344828,7.58415841584158
"440","Aranjuez",2018-06-20,7.54761904761905,7.13
"441","Aranjuez",2018-06-21,5.00884955752212,4.67647058823529
"442","Aranjuez",2018-06-22,7.56451612903226,7.33
"443","Aranjuez",2018-06-23,3.73333333333333,3.74
"444","Aranjuez",2018-06-24,8.31007751937985,7.94
"445","Aranjuez",2018-06-25,5.55072463768116,5.54
"446","Aranjuez",2018-06-26,7.67479674796748,7.55
"447","Aranjuez",2018-06-27,6.86507936507936,7.04
"448","Aranjuez",2018-06-28,5.86538461538461,6.08
"449","Aranjuez",2018-06-29,5.75,5.7979797979798
"450","Aranjuez",2018-06-30,3.23214285714286,3.00892857142857
"451","Aranjuez",2018-07-01,7.4,7.38383838383838
"452","Aranjuez",2018-07-02,7.83333333333333,7.04
"453","Aranjuez",2018-07-03,6.38842975206612,6.56435643564356
"454","Aranjuez",2018-07-04,7.79850746268657,7.09
"455","Aranjuez",2018-07-05,8.15,8.61165048543689
"456","Aranjuez",2018-07-06,8.875,8.41584158415842
"457","Aranjuez",2018-07-07,7.76991150442478,7.7979797979798
"458","Aranjuez",2018-07-08,7.58181818181818,7.13131313131313
"459","Aranjuez",2018-07-09,8.60655737704918,8.34653465346535
"460","Aranjuez",2018-07-10,9.75961538461539,8.62
"461","Aranjuez",2018-07-11,5.10569105691057,5.23762376237624
"462","Aranjuez",2018-07-12,5.38513513513514,5.48484848484848
"463","Aranjuez",2018-07-13,8.11194029850746,8.07070707070707
"464","Aranjuez",2018-07-14,8.03846153846154,7.94949494949495
"465","Aranjuez",2018-07-15,10,8.54455445544554
"466","Aranjuez",2018-07-16,8.04166666666667,7.77777777777778
"467","Aranjuez",2018-07-17,10.4141414141414,9.23762376237624
"468","Aranjuez",2018-07-18,7.09523809523809,6.81818181818182
"469","Aranjuez",2018-07-19,8.90909090909091,7.51515151515152
"470","Aranjuez",2018-07-20,5.28282828282828,5.05050505050505
"471","Aranjuez",2018-07-21,7.10169491525424,7.32673267326733
"472","Aranjuez",2018-07-22,5.42857142857143,4.73529411764706
"473","Aranjuez",2018-07-23,7.56410256410256,7.9
"474","Aranjuez",2018-07-24,8.66371681415929,8.64
"475","Aranjuez",2018-07-25,5.15652173913043,4.94174757281553
"476","Aranjuez",2018-07-26,7.94495412844037,7.8921568627451
"477","Aranjuez",2018-07-27,8.55645161290323,8.1078431372549
"478","Aranjuez",2018-07-28,9.97058823529412,8.64646464646465
"479","Aranjuez",2018-07-29,5.28282828282828,5.05050505050505
"480","Aranjuez",2018-07-30,7.06289308176101,7.11764705882353
"481","Aranjuez",2018-07-31,5.28282828282828,5.05050505050505
"482","Aranjuez",2018-08-01,5.08849557522124,4.74
"483","Aranjuez",2018-08-02,5.63157894736842,4.92380952380952
"484","Aranjuez",2018-08-03,7.09655172413793,7.55555555555556
"485","Aranjuez",2018-08-04,9.88392857142857,8.53535353535353
"486","Aranjuez",2018-08-05,8.92173913043478,8.77777777777778
"487","Aranjuez",2018-08-06,8.52727272727273,8.62626262626263
"488","Aranjuez",2018-08-07,7.50359712230216,7.62
"489","Aranjuez",2018-08-08,8.368,7.08910891089109
"490","Aranjuez",2018-08-09,11.13,9.76767676767677
